 SSPA_IU   49.364199999999997        282.11239999999998     
 TARA_IU   88.645099999999999        172.92290000000000     
 TATO_IU   65.026499999999999        121.49710000000000     
 TBT_IU   61.320599999999999        342.08550000000002     
 TEIG_IU   69.773700000000005        271.72370000000001     
 TIXI_IU   18.365899999999996        128.86670000000001     
 TOL_IU   50.118600000000001        355.95150000000001     
 TRIS_IU   127.06810000000000        347.68480000000000     
 TRQA_IU   128.05680000000001        298.02130000000000     
 TSUM_IU   109.20220000000000        17.583800000000000     
 TUC_IU   57.690199999999997        249.21530000000001     
 ULN_IU   42.134900000000002        107.05320000000000     
 WAKE_IU   70.716600000000000        166.65199999999999     
 WCI_IU   51.771099999999997        273.70609999999999     
 WVT_IU   53.870300000000000        272.17000000000002     
 XMAS_IU   87.955200000000005        202.55430000000001     
 YAK_IU   27.969000000000001        129.68049999999999     
 YSS_IU   43.041300000000000        142.76040000000000     
